blfs-wayland-protocols	chroot	0.8	1
blfs-wayland	chroot	10.9	0
blfs-wayland-protocols	chroot	26.3	0
blfs-mesa	chroot	6.7	1
blfs-mesa	chroot	52.2	1
blfs-mesa	chroot	974.7	0
blfs-libepoxy	chroot	35.2	0
blfs-cargo-c	chroot	1152.5	0
blfs-cairo	chroot	92.7	0
blfs-fribidi	chroot	6.1	0
blfs-pango	chroot	36.2	0
blfs-shared-mime-info	chroot	56.8	0
blfs-gdk-pixbuf	chroot	4.3	1
blfs-libjpeg-turbo	chroot	90.0	0
blfs-gdk-pixbuf	chroot	26.8	0
blfs-librsvg	chroot	790.8	0
blfs-muparser	chroot	33.0	0
blfs-libaio	chroot	1.4	0
blfs-json-c	chroot	17.7	0
blfs-popt	chroot	11.2	0
blfs-lvm2	chroot	82.8	0
blfs-cryptsetup	chroot	39.1	0
blfs-libgpg-error	chroot	36.0	0
blfs-libgcrypt	chroot	93.9	0
blfs-libassuan	chroot	20.5	0
blfs-libksba	chroot	27.7	0
blfs-npth	chroot	9.8	0
blfs-openldap	chroot	108.3	0
blfs-pinentry	chroot	20.5	0
blfs-gnupg	chroot	191.3	0
blfs-tree	chroot	1.4	0
blfs-libgudev	chroot	6.6	0
blfs-mtdev	chroot	7.3	0
blfs-libwacom	chroot	2.2	1
blfs-libevdev	chroot	5.2	0
blfs-libwacom	chroot	6.0	0
blfs-dbus	chroot	34.9	0
blfs-libogg	chroot	10.0	0
blfs-flac	chroot	56.2	0
blfs-opus	chroot	37.3	0
blfs-libvorbis	chroot	18.7	0
blfs-libsndfile	chroot	74.5	0
blfs-alsa-lib	chroot	55.4	0
blfs-speex	chroot	14.6	2
blfs-speex	chroot	30.2	0
blfs-gsettings-desktop-schemas	chroot	4.7	0
blfs-at-spi2-core	chroot	2.7	1
blfs-libxfixes	chroot	5.1	0
blfs-libxi	chroot	8.1	0
blfs-libxtst	chroot	5.4	0
blfs-at-spi2-core	chroot	16.5	0
blfs-gtk3	chroot	200.4	0
blfs-pulseaudio	chroot	5.4	1
blfs-libice	chroot	7.6	0
blfs-libsm	chroot	5.5	0
blfs-pulseaudio	chroot	34.6	2
blfs-pulseaudio	chroot	36.6	0
blfs-nasm	chroot	20.7	0
blfs-libusb	chroot	7.1	0
blfs-dav1d	chroot	64.5	0
blfs-libaom	chroot	262.1	0
blfs-libvpx	chroot	128.7	0
blfs-x264	chroot	49.2	0
blfs-x265	chroot	128.9	0
blfs-lame	chroot	9.5	0
blfs-libass	chroot	10.7	0
blfs-svt-av1	chroot	155.4	0
blfs-fdk-aac	chroot	56.8	0
blfs-libva	chroot	6.5	0
blfs-sdl3	chroot	47.8	1
blfs-libxcursor	chroot	5.7	0
blfs-sdl3	chroot	47.6	1
blfs-libxscrnsaver	chroot	5.0	0
blfs-sdl3	chroot	179.4	0
blfs-sdl2-compat	chroot	1.3	1
blfs-sdl3	chroot	85.3	0
blfs-sdl2-compat	chroot	53.0	0
blfs-screen	chroot	9.9	0
blfs-sshd-unit	chroot	0.4	0
blfs-lfsmaint	chroot	0.5	0
blfs-fix-varlog	chroot	0.4	0
blfs-claude-code	chroot	0.0	1
blfs-attrs	chroot	8.5	1
blfs-attrs	chroot	8.0	0
blfs-lua5.4	chroot	0.0	2
blfs-lua5.4	chroot	4.0	0
blfs-libinput	chroot	12.1	0
blfs-libxcomposite	chroot	5.0	0
blfs-xcb-util-image	chroot	5.6	0
blfs-xcb-util-keysyms	chroot	4.9	0
blfs-xcb-util-renderutil	chroot	4.8	0
blfs-xcb-util-wm	chroot	6.1	0
blfs-xcb-util-errors	chroot	5.5	0
blfs-xorg-font-util	chroot	4.4	0
blfs-libxkbfile	chroot	3.6	0
blfs-libfontenc	chroot	5.5	0
blfs-libxfont2	chroot	10.7	0
blfs-pass	chroot	0.4	0
blfs-linux-firmware-rtl-nic	chroot	15.0	6
blfs-linux-firmware-rtl-nic	chroot	0.7	0
blfs-intel-microcode	chroot	15.0	6
blfs-intel-microcode	chroot	2.9	2
blfs-intel-microcode	chroot	4.0	0
blfs-iptables-unit	chroot	0.4	0
blfs-skel-vimrc-and-root	chroot	0.4	0
blfs-adduser-john	chroot	1.3	0
blfs-claude-code	chroot	11.0	0
blfs-glad	chroot	2.6	0
blfs-libplacebo	chroot	21.1	0
blfs-nv-codec-headers	chroot	0.4	0
blfs-ffmpeg	chroot	24.6	1
blfs-libvdpau	chroot	3.6	0
blfs-ffmpeg	chroot	464.8	0
blfs-luajit	chroot	53.8	0
blfs-uchardet	chroot	2.2	0
blfs-mpv	chroot	3.4	1
blfs-libxpresent	chroot	5.2	0
blfs-mpv	chroot	31.2	0
blfs-nspr	chroot	9.4	0
blfs-nss	chroot	251.3	0
blfs-libarchive	chroot	44.9	0
blfs-libnotify	chroot	3.5	0
blfs-startup-notification	chroot	5.1	0
blfs-libevent	chroot	23.7	0
blfs-firefox	chroot	122.9	1
blfs-libxdamage	chroot	5.0	0
blfs-firefox	chroot	122.6	1
blfs-libpng	chroot	13.2	0
blfs-firefox	chroot	226.4	2
blfs-firefox	chroot	1713.0	2
blfs-cbindgen	chroot	80.7	0
blfs-firefox	chroot	5857.6	0
blfs-pciutils	chroot	3.7	0
blfs-pipewire	chroot	5.0	1
blfs-pipewire	chroot	189.5	0
blfs-wireplumber	chroot	24.2	0
blfs-wireguard-tools	chroot	2.2	0
blfs-xkbcomp	chroot	4.9	0
blfs-jq	chroot	34.1	0
blfs-alacritty	chroot	11.7	101
blfs-alacritty	chroot	171.6	0
blfs-dejavu-fonts	chroot	3.0	0
blfs-jetbrains-mono-fonts	chroot	2.5	0
blfs-hicolor-icon-theme	chroot	2.3	0
blfs-usbutils	chroot	4.5	0
blfs-libva-utils	chroot	13.6	0
blfs-vulkan-tools	chroot	46.8	0
blfs-nvidia-470xx	chroot	17.6	4
blfs-nvidia-470xx	chroot	84.5	2
blfs-nvidia-470xx	chroot	53.1	1
blfs-nvidia-470xx	chroot	141.0	2
blfs-nvidia-470xx	chroot	1275.2	0
blfs-libpciaccess	chroot	3.4	0
blfs-xorg-server	chroot	21.6	1
blfs-xorg-server	chroot	79.0	0
blfs-xf86-input-libinput	chroot	7.7	0
blfs-xinit	chroot	4.6	0
blfs-libxdg-basedir	chroot	9.9	0
blfs-xcb-util-cursor	chroot	5.7	0
blfs-xcb-util-xrm	chroot	0.0	6
blfs-xcb-util-xrm	chroot	3.9	1
blfs-util-macros	chroot	1.9	0
blfs-xcb-util-xrm	chroot	11.2	0
blfs-imagemagick	chroot	162.1	0
blfs-lua-lgi	chroot	1.8	0
blfs-awesome	chroot	0.1	2
blfs-awesome	chroot	11.7	0
blfs-libxinerama	chroot	5.4	0
blfs-rofi	chroot	0.1	128
blfs-rofi	chroot	19.4	0
blfs-dunst	chroot	4.6	0
blfs-redshift	chroot	0.0	127
blfs-redshift	chroot	7.4	1
blfs-redshift	chroot	2.0	1
blfs-redshift	chroot	2.0	1
blfs-redshift	chroot	2.1	2
blfs-redshift	chroot	5.3	0
blfs-xsel	chroot	6.4	0
blfs-clipnotify	chroot	0.7	0
